Source IP,Destination IP,Source Port,Destination Port,Protocol,Flow Duration,Total Packets,Total Length of Packets,Packet Length Max,Packet Length Min,Packet Length Mean,Packet Length Std,Label
192.168.50.6,192.168.2.62,56112,53,17,0.020735,2,88.0,44.0,44.0,44.0,0.0,BENIGN
192.168.50.6,192.168.0.106,57279,443,6,117.68785,32,2766.0,517.0,0.0,86.4375,154.90182895273776,BENIGN
10.0.0.7,192.168.6.137,59147,41509,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.17,192.168.8.102,35468,1902,6,5e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.18,192.168.9.116,16383,42743,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.5,192.168.3.31,7608,2450,6,4.8e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.12,192.168.5.129,64739,32882,6,4.7e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.4,192.168.6.198,59697,9253,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.5,192.168.5.44,47804,2733,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.16,192.168.7.14,15466,62678,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.1,192.168.8.185,7524,32887,6,2e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.12,192.168.9.233,36703,27511,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.4,192.168.1.145,36050,21526,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.17,192.168.4.4,48510,48510,6,101.077112,12,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.8,192.168.0.74,19764,55669,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.2.219,57280,443,6,117.687706,30,2800.0,517.0,0.0,93.3333333333333,160.89433957025062,BENIGN
10.0.0.4,192.168.8.220,11557,5549,6,4.8e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.19,192.168.7.208,12280,18365,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.20,192.168.3.125,6679,34279,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.5.216,52146,53,17,0.020691,2,94.0,47.0,47.0,47.0,0.0,BENIGN
192.168.50.6,192.168.9.192,57276,80,6,0.097409,3,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.6,192.168.1.119,50586,53,17,0.020547,2,88.0,44.0,44.0,44.0,0.0,BENIGN
10.0.0.7,192.168.7.193,15452,11152,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.17,192.168.9.202,54188,30502,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.1,192.168.3.221,23389,23389,6,77.977548,10,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.9,192.168.8.96,30962,18309,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.19,192.168.0.116,57754,60994,6,0.000101,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.6.85,50586,53,17,0.046226,2,88.0,44.0,44.0,44.0,0.0,BENIGN
10.0.0.11,192.168.5.7,37411,25113,6,4.9e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.7,192.168.1.227,33778,4336,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.2,192.168.5.92,20102,53017,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.4,192.168.9.41,39255,31465,6,4.8e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.16,192.168.5.112,24643,63656,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.18,192.168.3.167,64463,4047,6,86.519666,12,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.2,192.168.4.192,44348,24731,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.17,192.168.3.60,33911,33911,6,107.144917,14,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.11,192.168.6.173,42128,5243,6,0.000113,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.7,192.168.0.203,28474,26063,6,4.9e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.8,192.168.5.102,20513,61500,6,4.8e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.8,192.168.7.174,39577,29004,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.4.162,57283,80,6,7.233456,2,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.3,192.168.1.6,9113,49443,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.10,192.168.5.162,63350,58157,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.14,192.168.2.32,64373,40793,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.11,192.168.0.106,49598,6915,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.2.115,57284,80,6,7.236568,2,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.6,192.168.9.135,25490,7838,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.2,192.168.7.44,28872,1939,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.20,192.168.4.134,56632,22157,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.0.179,57285,80,6,7.23374,2,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.16,192.168.7.40,50966,59852,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.9.175,57286,80,6,15.144699,10,608.0,303.0,0.0,60.8,127.65126103742357,BENIGN
192.168.50.6,192.168.7.97,54298,53,17,0.020621,2,76.0,38.0,38.0,38.0,0.0,BENIGN
10.0.0.17,192.168.4.183,54428,54428,6,108.490497,14,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.5.31,58318,53,17,0.020625,2,86.0,43.0,43.0,43.0,0.0,BENIGN
192.168.50.6,192.168.5.179,57013,53,17,0.020544,2,90.0,45.0,45.0,45.0,0.0,BENIGN
10.0.0.14,192.168.4.111,18916,39107,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.6,192.168.9.5,51903,10918,6,4.6e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.1,192.168.9.6,51417,40757,6,2e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.3,192.168.0.171,57016,57016,6,101.820903,16,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.5.181,54298,53,17,0.04667,2,76.0,38.0,38.0,38.0,0.0,BENIGN
10.0.0.10,192.168.5.111,52187,17200,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.7,192.168.2.55,23625,30983,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.16,192.168.6.222,41626,18657,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.3.46,58698,53,17,0.049746,2,74.0,37.0,37.0,37.0,0.0,BENIGN
10.0.0.11,192.168.7.190,20929,10768,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.5.107,57013,53,17,0.047179,2,90.0,45.0,45.0,45.0,0.0,BENIGN
192.168.50.6,192.168.2.48,57287,443,6,117.148686,26,1834.0,517.0,0.0,70.53846153846152,140.92813225732633,BENIGN
192.168.50.6,192.168.3.40,49865,53,17,0.020581,2,86.0,43.0,43.0,43.0,0.0,BENIGN
192.168.50.6,192.168.2.175,54115,53,17,0.020557,2,100.0,50.0,50.0,50.0,0.0,BENIGN
10.0.0.18,192.168.8.213,57831,55530,6,5.2e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.1.148,62359,53,17,0.020624,2,64.0,32.0,32.0,32.0,0.0,BENIGN
10.0.0.7,192.168.7.61,65172,4887,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.5,192.168.6.66,38194,50685,6,0.000104,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.6,192.168.2.105,23181,35392,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.15,192.168.7.67,15992,8683,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.5,192.168.7.163,17659,17659,6,117.024618,16,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.6.194,57288,443,6,116.580649,41,4418.0,1524.0,0.0,107.75609756097565,344.1423964355312,BENIGN
192.168.50.6,192.168.9.196,57289,443,6,118.611311,66,15416.0,1201.0,0.0,233.57575757575768,394.444889807906,BENIGN
10.0.0.18,192.168.5.53,20725,47268,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.14,192.168.5.168,54140,60596,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.11,192.168.5.27,55436,1791,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.6,192.168.5.219,45943,57114,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.10,192.168.8.242,55656,40473,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.3,192.168.5.86,36774,61006,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.19,192.168.9.95,37153,49081,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.7.191,63222,53,17,0.020577,2,64.0,32.0,32.0,32.0,0.0,BENIGN
10.0.0.18,192.168.2.207,585,74,6,100.127274,10,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.19,192.168.8.116,32662,61265,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.6,192.168.8.176,21777,58343,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.7.136,51032,53,17,0.02063,2,78.0,39.0,39.0,39.0,0.0,BENIGN
192.168.50.6,192.168.5.43,51032,53,17,0.044724,2,78.0,39.0,39.0,39.0,0.0,BENIGN
10.0.0.14,192.168.7.219,60446,34024,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.4,192.168.7.10,64768,47032,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.18,192.168.7.38,15806,34294,6,5e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.16,192.168.3.118,57553,57553,6,96.445886,10,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.19,192.168.8.54,65195,52588,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.12,192.168.2.172,16739,18243,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.10,192.168.7.158,21391,34753,6,2e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.20,192.168.5.224,53662,25620,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.20,192.168.2.174,63697,60572,6,4.9e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.10,192.168.9.95,25138,42354,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.4,192.168.2.99,58315,4019,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.19,192.168.9.166,36652,46013,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.5,192.168.9.104,49309,45451,6,0.000126,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.6,192.168.9.224,24459,42768,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.17,192.168.2.236,10753,32279,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.9,192.168.4.230,46132,5241,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.7.17,58745,53,17,0.020622,2,78.0,39.0,39.0,39.0,0.0,BENIGN
10.0.0.20,192.168.4.129,56416,48781,6,0.000101,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.4.59,58745,53,17,0.056659,2,78.0,39.0,39.0,39.0,0.0,BENIGN
10.0.0.2,192.168.8.54,1002,189,6,5.3e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.13,192.168.3.18,50387,48659,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.16,192.168.8.250,6890,11595,6,4.9e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.8.139,57290,443,6,5.997917,14,1317.0,517.0,0.0,94.07142857142856,184.68245690944727,BENIGN
10.0.0.13,192.168.0.141,26821,60852,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.17,192.168.6.181,55898,20822,6,3.187745,4,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.9.237,54274,53,17,0.020662,2,78.0,39.0,39.0,39.0,0.0,BENIGN
10.0.0.4,192.168.8.74,36606,38883,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.6.107,57291,443,6,0.151263,15,5628.0,2171.0,0.0,375.19999999999993,643.9313628019681,BENIGN
10.0.0.18,192.168.1.92,63181,65535,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.15,192.168.2.41,50741,1994,6,5.3e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.13,192.168.3.22,59544,24354,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.6,192.168.0.100,10422,64708,6,4.9e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.14,192.168.9.97,64196,3780,6,102.748858,12,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.14,192.168.0.188,38647,38647,6,107.653675,12,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.3,192.168.0.240,21723,21723,6,99.042666,16,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.8.98,63849,53,17,0.020609,2,86.0,43.0,43.0,43.0,0.0,BENIGN
10.0.0.7,192.168.1.74,62926,30896,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.8,192.168.6.191,65446,15541,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.12,192.168.9.170,48025,1695,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.16,192.168.0.42,43237,54394,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.9,192.168.5.143,12674,55287,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.10,192.168.2.21,6663,43289,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.7,192.168.7.91,50250,53,17,0.020703,2,64.0,32.0,32.0,32.0,0.0,BENIGN
192.168.50.6,192.168.5.221,63849,53,17,0.147943,2,86.0,43.0,43.0,43.0,0.0,BENIGN
192.168.50.6,192.168.8.194,61643,53,17,0.020673,2,86.0,43.0,43.0,43.0,0.0,BENIGN
10.0.0.15,192.168.0.175,62735,14630,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.13,192.168.3.25,12336,23842,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.1.245,52200,53,17,0.02066,2,72.0,36.0,36.0,36.0,0.0,BENIGN
10.0.0.11,192.168.2.171,56221,16335,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.8,192.168.0.38,32147,19930,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.15,192.168.8.249,47175,25650,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.12,192.168.0.16,28021,63943,6,4.7e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.2,192.168.8.64,19720,65432,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.1.85,56738,53,17,0.020644,2,76.0,38.0,38.0,38.0,0.0,BENIGN
192.168.50.6,192.168.1.40,57292,80,6,115.368355,31,906.0,442.0,0.0,29.225806451612893,110.19247090959207,BENIGN
192.168.50.6,192.168.3.49,65507,53,17,0.020646,2,76.0,38.0,38.0,38.0,0.0,BENIGN
10.0.0.18,192.168.6.176,61844,34023,6,4.6e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.16,192.168.3.109,53161,21166,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.4,192.168.2.186,13547,60885,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.18,192.168.4.162,18935,5299,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.14,192.168.0.58,44479,30672,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.5,192.168.6.45,28407,51219,6,3e-06,4,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.9,192.168.1.8,32326,4692,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.18,192.168.6.31,36641,36641,6,108.693601,12,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.5,192.168.3.16,45879,57127,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.16,192.168.8.92,40198,4166,6,3.135067,4,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.9.172,54254,53,17,0.020604,2,70.0,35.0,35.0,35.0,0.0,BENIGN
10.0.0.17,192.168.6.25,41254,41254,6,116.002286,16,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.12,192.168.3.138,36436,56949,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.9,192.168.7.31,38960,29973,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.6,192.168.6.113,29623,52133,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.10,192.168.4.224,26740,15464,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.7,192.168.7.205,7158,34283,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.4,192.168.0.216,37606,35398,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.8,192.168.1.209,33883,50740,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.6,192.168.1.228,25971,56709,6,8.7e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.7.146,57293,443,6,117.392113,26,1834.0,517.0,0.0,70.53846153846152,140.92813225732633,BENIGN
10.0.0.8,192.168.1.249,50415,8155,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.18,192.168.1.22,51335,64418,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.7.144,50934,53,17,0.020608,2,86.0,43.0,43.0,43.0,0.0,BENIGN
10.0.0.7,192.168.1.210,8348,38353,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.3,192.168.0.145,19179,45240,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.15,192.168.3.43,55398,51554,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.14,192.168.0.225,56574,22870,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.9.20,57543,53,17,0.020667,2,76.0,38.0,38.0,38.0,0.0,BENIGN
10.0.0.6,192.168.1.61,62469,39064,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.3,192.168.5.197,62467,30214,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.7,192.168.5.174,28735,57552,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.1,192.168.1.45,53950,45259,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.11,192.168.6.154,10026,10026,6,89.390607,12,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.20,192.168.4.95,62894,12625,6,4.4e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.19,192.168.4.121,29029,14259,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
192.168.50.6,192.168.2.212,57294,443,6,117.375831,24,1834.0,517.0,0.0,76.41666666666667,145.32390110330806,BENIGN
10.0.0.17,192.168.8.132,47480,53638,6,0.0,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.13,192.168.0.53,62236,29260,6,5.2e-05,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.19,192.168.3.10,11593,64004,6,2e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.17,192.168.8.56,34415,58611,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.12,192.168.3.140,59697,13808,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.9,192.168.1.40,30478,45862,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,Syn
10.0.0.4,192.168.6.144,50017,50017,6,96.595333,12,0.0,0.0,0.0,0.0,0.0,Syn
